BeerID,Name,URL,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,PrimingMethod,PrimingAmount,UserId,IsPils
31083,BRAVO! lager,/homebrew/recipe/view/291974/bravo-lager,40,20.82,1.0590000000000002,1.014,5.86,24.5,4.22,28.39,60,1.043,75.0,1.5,Specific Gravity,All Grain,,11.11,,,,True
31117,Black Sea Pils,/homebrew/recipe/view/242630/black-sea-pils,31,15.14,1.0659999999999998,1.012,7.1,28.56,9.96,11.36,75,1.088,70.0,1.5,Specific Gravity,All Grain,,21.11,,,,True
31158,Strawberry wine,/homebrew/recipe/view/396051/strawberry-wine,111,20.8,1.1179999999999999,1.012,13.98,0.0,0.0,11.4,30,1.216,35.0,,Specific Gravity,extract,0.5,20.0,,,,True
31171,Uber Pils,/homebrew/recipe/view/353064/uber-pils,80,22.71,1.05,1.01,5.16,36.86,4.43,28.39,90,1.04,75.0,1.25,Specific Gravity,All Grain,0.75,14.44,,,,True
31262,Cheat Pils 15 gal,/homebrew/recipe/view/297172/cheat-pils-15-gal,81,56.78,1.0390000000000001,1.006,4.21,38.3,2.8,66.24,60,1.033,70.0,1.25,Specific Gravity,All Grain,1.75,15.56,,,22093.0,True
31275,Schwarzbier ala Herholz,/homebrew/recipe/view/328170/schwarzbier-ala-herholz,80,55.0,1.052,1.0090000000000001,5.65,25.43,25.36,60.0,60,1.048,75.0,3.0,Specific Gravity,All Grain,1.5,9.0,,,,True
31296,Hard Cranberry Lemonade,/homebrew/recipe/view/429581/hard-cranberry-lemonade,111,18.93,1.058,1.006,6.8,0.0,2.1,11.36,60,1.0959999999999999,35.0,,Specific Gravity,extract,,21.11,,,8482.0,True
31337,Lager Muntons,/homebrew/recipe/view/306771/lager-muntons,111,5.0,1.055,1.012,5.68,29.12,3.11,8.0,60,1.035,70.0,2.5,Specific Gravity,All Grain,,12.0,,,,True
31438,Pils #12,/homebrew/recipe/view/232159/pils-12,31,24.0,1.0490000000000002,1.008,5.37,29.04,4.23,31.0,60,1.038,70.0,,Specific Gravity,All Grain,1.5,10.0,,,,True
31456,Belfast Blonde,/homebrew/recipe/view/399635/belfast-blonde,111,23.0,1.05,1.0090000000000001,5.42,21.45,6.01,28.0,60,1.041,70.0,,Specific Gravity,BIAB,0.35,23.0,,,46747.0,True
31541,Bohemian Pilsner with carahells,/homebrew/recipe/view/213147/bohemian-pilsner-with-carahells,31,24.61,1.053,1.015,4.99,36.44,3.42,30.28,90,1.043,90.0,1.5,Specific Gravity,All Grain,1.5,11.67,,,,True
31569,American Golden Lite,/homebrew/recipe/view/365519/american-golden-lite,40,20.82,1.054,1.016,4.97,17.04,2.49,11.36,30,1.0290000000000001,35.0,,Specific Gravity,Partial Mash,0.75,21.67,DEXTROSE,5 OZ,,True
31625,Kölsch,/homebrew/recipe/view/423714/Kölsch,81,46.0,1.043,1.01,4.38,30.38,2.92,58.0,70,1.034,75.0,2.5,Specific Gravity,All Grain,0.75,18.0,Table Sugar,290,,True
31929,Bohemian Pilsner,/homebrew/recipe/view/194604/bohemian-pilsner,31,12.3,1.052,1.014,4.88,42.54,2.77,17.98,60,1.035,35.0,,Specific Gravity,extract,,10.0,,,,True
32012,Cannon ball cream ale,/homebrew/recipe/view/213182/cannon-ball-cream-ale,111,18.93,1.104,1.062,5.62,20.76,8.1,28.39,60,1.07,70.0,1.5,Specific Gravity,All Grain,,20.0,,,,True
32048,Livia,/homebrew/recipe/view/258303/livia,31,42.0,1.05,1.0070000000000001,5.69,39.31,4.28,52.0,90,1.04,63.0,3.0,Specific Gravity,All Grain,,12.0,destrosio,5 g/l,,True
32239,Naganokka strong summer Ale,/homebrew/recipe/view/357960/naganokka-strong-summer-ale,111,23.0,1.078,1.013,8.55,21.56,4.71,25.0,60,1.072,75.0,2.3,Specific Gravity,All Grain,0.75,20.0,,,,True
32377,Stoogie German Pilsner,/homebrew/recipe/view/278568/stoogie-german-pilsner,81,18.93,1.051,1.015,4.71,33.45,3.08,28.39,90,1.034,75.0,1.5,Specific Gravity,All Grain,1.75,15.56,,,28710.0,True
32400,Pils II,/homebrew/recipe/view/268874/pils-ii,81,30.0,1.048,1.008,5.18,31.88,3.41,28.4,90,1.05,60.0,3.1,Specific Gravity,All Grain,,20.0,,,,True
32402,Ompa Pils,/homebrew/recipe/view/243276/ompa-pils,81,25.0,1.048,1.013,4.69,55.31,5.12,35.0,90,1.035,72.0,,Specific Gravity,BIAB,,12.0,,,,True
32457,Cu pulsensr,/homebrew/recipe/view/287404/cu-pulsensr,31,50.0,1.05,1.012,5.01,38.97,5.9,60.0,60,1.042,60.0,,Specific Gravity,BIAB,1.5,18.0,,,,True
32486,German Pilsner,/homebrew/recipe/view/368853/german-pilsner,80,41.64,11.9283,2.0953,5.24,44.91,3.57,49.21,90,10.2,75.0,1.5,Plato,All Grain,1.75,11.11,,,,True
32505,Busy Bee Pils,/homebrew/recipe/view/413931/busy-bee-pils,81,23.0,1.052,1.008,5.74,40.64,3.76,33.0,60,1.036,82.0,,Specific Gravity,All Grain,,12.0,CO2,,48693.0,True
32616,Saphir Pilsner,/homebrew/recipe/view/369061/saphir-pilsner,80,11.36,1.051,1.0070000000000001,5.73,46.17,3.37,15.14,60,1.038,80.0,,Specific Gravity,BIAB,,12.78,,,,True
32690,Breidset. Die deutsche Pilsner Projekt  zwei...,/homebrew/recipe/view/409394/breidset-die-deutsche-pilsner-projekt-zweiter-versuch-,81,22.0,1.0490000000000002,1.013,4.82,32.38,3.97,15.0,60,1.072,35.0,,Specific Gravity,BIAB,,10.0,,,26814.0,True
32927,Banned Dachshund Double Pilsener,/homebrew/recipe/view/252868/banned-dachshund-double-pilsener,81,20.82,1.083,1.02,8.21,17.89,6.56,26.5,90,1.065,50.0,1.25,Specific Gravity,All Grain,2.0,12.22,,,,True
32951,Honey Pilsner,/homebrew/recipe/view/385005/honey-pilsner,40,9.46,1.056,1.016,5.2,36.01,5.86,13.25,60,1.04,70.0,,Specific Gravity,BIAB,,11.11,,,68911.0,True
33122,Pils,/homebrew/recipe/view/306141/pils,31,25.0,1.048,1.0070000000000001,5.33,36.31,3.47,29.0,90,1.041,70.0,3.5,Specific Gravity,All Grain,1.5,10.0,,6g/l,32613.0,True
33157,Black saison,/homebrew/recipe/view/354599/black-saison,111,20.0,1.054,1.012,5.5,42.23,41.1,28.4,60,1.038,66.0,3.1,Specific Gravity,All Grain,,28.0,,,,True
33189,Saazaic Pils,/homebrew/recipe/view/278103/saazaic-pils,40,20.82,1.062,1.015,6.24,41.49,4.23,24.61,60,1.053,70.0,1.5,Specific Gravity,All Grain,1.5,10.0,,,,True
33208,Lager IPA (Split into 2 - Bock & Pils),/homebrew/recipe/view/259450/lager-ipa-split-into-2-bock-pils-,31,20.0,1.0590000000000002,1.014,5.79,46.8,7.07,26.3,60,1.045,60.0,2.6,Specific Gravity,All Grain,1.5,18.0,,,,True
33215,Vørterøll lys,/homebrew/recipe/view/335749/,111,25.0,1.032,1.005,3.49,10.98,13.03,27.0,60,1.03,70.0,,Specific Gravity,BIAB,,16.0,,,,True
33287,#42 - Pilsner w/ Kazbek (Czech hops),/homebrew/recipe/view/449518/-42-pilsner-w-kazbek-czech-hops-,81,8.52,1.053,1.01,5.63,43.2,3.29,11.36,60,1.0390000000000001,79.0,,Specific Gravity,All Grain,1.75,-17.78,,,,True
33451,Rafa Bavarian Special 10,/homebrew/recipe/view/358689/rafa-bavarian-special-10,81,17.0,1.05,1.012,5.1,43.04,4.97,24.0,90,1.036,75.0,3.0,Specific Gravity,All Grain,1.5,10.0,,,,True
33464,Pils,/homebrew/recipe/view/354604/pils,81,12.5,11.9717,2.22617,5.19,41.17,3.05,15.0,90,10.0,71.0,4.4,Plato,All Grain,0.35,14.0,,,64500.0,True
33562,ATTONEMENT RYE,/homebrew/recipe/view/262085/attonement-rye,111,20.82,1.071,1.016,7.17,45.39,6.95,28.39,60,1.052,70.0,1.5,Specific Gravity,All Grain,0.75,18.89,,,,True
33568,Pilsner Lager,/homebrew/recipe/view/451543/pilsner-lager,81,23.0,1.052,1.008,5.7,28.76,3.5,32.0,60,1.037,75.0,3.0,Specific Gravity,All Grain,2.0,12.0,,,57944.0,True
33718,Melbourne better,/homebrew/recipe/view/274096/melbourne-better,40,55.0,1.056,1.022,4.53,28.07,6.77,60.0,60,1.052,70.0,3.9,Specific Gravity,All Grain,2.0,14.0,,,,True
33798,Juleøl 2,/homebrew/recipe/view/284462/,111,20.0,1.062,1.01,6.77,36.57,16.89,22.0,60,1.056,64.0,3.0,Specific Gravity,All Grain,,20.0,,,,True
33857,German Pils - 10 Gallon (05/28),/homebrew/recipe/view/358782/german-pils-10-gallon-05-28-,80,43.53,1.05,1.011,5.15,36.64,3.39,49.21,60,1.044,76.0,1.5,Specific Gravity,All Grain,1.5,10.0,,,22126.0,True
33860,Noble Pilllz,/homebrew/recipe/view/133764/noble-pilllz,40,23.66,1.051,1.013,5.1,31.16,4.9,17.03,60,1.048,72.0,,Specific Gravity,Partial Mash,1.5,15.56,,,8444.0,True
33871,Peroni cloni,/homebrew/recipe/view/529302/peroni-cloni,81,22.5,1.044,1.0070000000000001,4.81,40.68,4.72,29.0,90,1.034,70.0,,Specific Gravity,BIAB,,15.0,,,,True
33980,GERMAN PISNER,/homebrew/recipe/view/479300/german-pisner,80,45.0,11.4774,2.0133400000000004,5.03,31.09,3.09,50.0,90,10.4,83.0,3.0,Plato,All Grain,,20.0,,,,True
34084,Pilsner,/homebrew/recipe/view/465359/pilsner,81,18.93,1.05,1.011,5.02,25.83,3.17,24.61,90,1.038,75.0,1.5,Specific Gravity,All Grain,1.75,10.0,,,,True
34094,Lager #3 (El Mexicano),/homebrew/recipe/view/452058/lager-3-el-mexicano-,81,20.0,1.048,1.012,4.62,32.77,2.93,27.0,90,1.035,75.0,1.5,Specific Gravity,All Grain,1.5,9.0,,,,True
34095,Side-by-side A,/homebrew/recipe/view/283867/side-by-side-a,81,6.5,1.0490000000000002,1.01,5.06,30.14,3.68,10.0,60,1.032,73.0,3.0,Specific Gravity,All Grain,,9.0,,,34710.0,True
34144,Sim-Pils,/homebrew/recipe/view/363308/sim-pils,81,20.82,1.054,1.014,5.23,39.92,2.89,26.5,60,1.043,87.0,1.5,Specific Gravity,All Grain,1.75,10.0,,,,True
34199,Draught Day Pilsner,/homebrew/recipe/view/311160/draught-day-pilsner,40,20.82,1.0490000000000002,1.013,4.72,32.49,5.15,11.36,60,1.09,35.0,,Specific Gravity,Partial Mash,1.5,10.56,,,,True
34254,SoCarolina Otter Pils,/homebrew/recipe/view/355544/socarolina-otter-pils,80,20.82,1.053,1.008,5.9,33.74,5.65,28.39,60,1.0390000000000001,75.0,,Specific Gravity,BIAB,1.5,11.11,,,,True
34265,SMaSH Lager,/homebrew/recipe/view/416233/smash-lager,111,20.82,1.045,1.006,5.04,18.86,5.82,28.39,60,1.033,70.0,1.25,Specific Gravity,All Grain,0.35,8.89,,,,True
34465,PLZ#6,/homebrew/recipe/view/390714/plz-6,31,25.0,1.044,1.0070000000000001,4.86,41.5,5.03,30.0,90,1.036,68.0,,Specific Gravity,BIAB,0.35,20.0,,,,True
34486,Honey,/homebrew/recipe/view/472924/honey,81,1500.0,1.06,1.011,6.41,13.83,5.85,1550.0,60,1.058,80.0,3.0,Specific Gravity,All Grain,0.75,17.0,,,,True
34495,Sner,/homebrew/recipe/view/390507/sner,40,23.0,1.06,1.0170000000000001,5.71,23.29,4.56,30.0,60,1.046,59.0,2.0,Specific Gravity,All Grain,0.35,14.0,,,,True
34590,Awesome Recipe,/homebrew/recipe/view/380937/awesome-recipe,40,50.0,1.031,1.006,3.27,19.69,5.77,58.0,60,1.026,35.0,3.0,Specific Gravity,All Grain,1.5,12.0,,,,True
34617,Sivik Pilsner 114,/homebrew/recipe/view/341303/sivik-pilsner-114,81,24.0,1.047,1.008,5.21,27.57,4.22,28.0,60,1.041,70.0,3.0,Specific Gravity,All Grain,,12.0,,,,True
34699,NASA 2017 Pilsner,/homebrew/recipe/view/432038/nasa-2017-pilsner,80,41.64,1.05,1.011,5.12,28.38,4.35,51.1,90,1.041,65.0,2.0,Specific Gravity,All Grain,1.5,11.11,,,,True
34958,CMAC Bohemian Pilsner,/homebrew/recipe/view/324191/cmac-bohemian-pilsner,31,21.0,1.053,1.0170000000000001,4.84,40.43,3.76,12.0,63,1.052,35.0,,Specific Gravity,extract,,14.0,,,,True
34988,Summer NZ Pils,/homebrew/recipe/view/419725/summer-nz-pils,80,22.0,1.048,1.0070000000000001,5.43,57.2,3.48,32.0,60,1.033,75.0,3.5,Specific Gravity,All Grain,1.5,10.0,,,4040.0,True
35082,Pilsner,/homebrew/recipe/view/338203/pilsner,81,15.0,11.0794,2.5081900000000004,4.56,34.75,3.02,28.5,90,5.9,70.0,3.0,Plato,All Grain,1.5,12.5,,,,True
35106,Sunny Cove Pilsner,/homebrew/recipe/view/374600/sunny-cove-pilsner,81,64.35,1.0490000000000002,1.011,4.97,40.55,3.2,71.92,60,1.044,70.0,1.5,Specific Gravity,All Grain,1.75,10.0,,,,True
35272,Pakuranga Pils,/homebrew/recipe/view/272701/pakuranga-pils,31,21.0,1.057,1.016,5.39,42.65,3.36,18.0,60,1.067,35.0,,Specific Gravity,extract,1.5,10.0,,,,True
35385,SchuBrew Saison / Pils,/homebrew/recipe/view/469486/schubrew-saison-pils,80,30.28,1.05,1.0070000000000001,5.58,25.11,3.17,37.85,60,1.04,70.0,,Specific Gravity,BIAB,0.35,10.0,,,5100.0,True
35550,Awesome Recipe,/homebrew/recipe/view/280047/awesome-recipe,31,25.0,1.052,1.0090000000000001,5.6,18.09,4.46,28.5,60,1.046,75.0,2.5,Specific Gravity,All Grain,,12.0,,,,True
35615,Pilsner,/homebrew/recipe/view/347233/pilsner,40,18.93,1.046,1.011,4.64,30.82,3.71,32.18,60,1.0270000000000001,60.0,,Specific Gravity,BIAB,,8.89,,,3916.0,True
35673,Bird Pils,/homebrew/recipe/view/382893/bird-pils,80,20.0,1.046,1.0070000000000001,5.09,42.09,2.93,23.0,60,1.04,72.0,,Specific Gravity,BIAB,1.5,12.0,,,10382.0,True
35681,Stormtrooper,/homebrew/recipe/view/284082/stormtrooper,81,21.0,1.047,1.0070000000000001,5.3,37.64,3.19,27.5,90,1.036,70.0,4.2,Specific Gravity,All Grain,1.75,10.0,,,,True
35766,German Pilsner,/homebrew/recipe/view/395824/german-pilsner,80,20.0,1.046,1.011,4.48,22.09,2.86,10.0,60,1.091,33.0,,Specific Gravity,extract,,8.0,,,,True
35876,Lagerithmic,/homebrew/recipe/view/367100/lagerithmic,81,20.82,1.046,1.01,4.66,33.03,3.01,28.39,90,1.033,70.0,1.5,Specific Gravity,All Grain,1.5,11.67,,,33655.0,True
35888,Pilsner #001,/homebrew/recipe/view/292371/pilsner-001,81,30.0,1.0490000000000002,1.011,5.01,31.2,2.74,28.5,60,1.052,85.0,3.0,Specific Gravity,All Grain,,11.0,,,,True
35914,Tilica's Pilsen,/homebrew/recipe/view/441666/tilica-s-pilsen,81,25.0,1.045,1.0070000000000001,5.05,34.84,3.3,30.0,60,1.038,70.0,3.6,Specific Gravity,All Grain,1.5,12.0,Injection,2 ml (6 g/l) priming sugar,84576.0,True
36145,Quirky extra pale,/homebrew/recipe/view/215948/quirky-extra-pale,111,20.82,1.057,1.013,5.82,38.66,6.27,30.28,90,1.0390000000000001,60.0,1.5,Specific Gravity,All Grain,0.75,18.89,,,,True
36187,Simple pils,/homebrew/recipe/view/211410/simple-pils,31,41.64,1.053,1.015,4.98,37.31,3.48,49.21,60,1.045,75.0,1.25,Specific Gravity,All Grain,1.75,12.78,,,,True
36319,Ka pai lager,/homebrew/recipe/view/264105/ka-pai-lager,31,21.0,1.054,1.014,5.13,37.41,3.48,33.0,70,1.034,65.0,,Specific Gravity,BIAB,1.0,19.0,,,,True
36341,Stigbergets Pilsner,/homebrew/recipe/view/527039/stigbergets-pilsner,81,23.0,1.045,1.0070000000000001,5.04,40.98,3.27,30.0,90,1.035,66.0,3.0,Specific Gravity,All Grain,1.5,9.0,,,,True
36346,KPils Motueka Wet hopped,/homebrew/recipe/view/324298/kpils-motueka-wet-hopped,31,48.0,1.05,1.012,5.06,40.32,3.88,54.0,90,1.044,85.0,3.5,Specific Gravity,All Grain,1.5,10.0,,,,True
36456,NOVEMBER PILS,/homebrew/recipe/view/414576/november-pils,31,22.0,1.057,1.016,5.44,27.36,3.97,12.0,60,1.105,70.0,,Specific Gravity,Partial Mash,,20.0,DME Amber,122,54591.0,True
36495,Ginger ale,/homebrew/recipe/view/403622/ginger-ale,111,21.0,1.061,1.025,4.68,0.0,5.28,11.0,30,1.1159999999999999,85.0,,Specific Gravity,extract,,20.0,,,,True
36573,Hamblen Pils,/homebrew/recipe/view/363047/hamblen-pils,31,20.82,1.057,1.014,5.68,42.01,3.78,28.39,90,1.042,66.0,1.75,Specific Gravity,All Grain,1.5,10.0,,,217.0,True
36590,Bohemian Pilsner - 2a tentativa,/homebrew/recipe/view/462912/bohemian-pilsner-2a-tentativa,31,10.0,1.056,1.013,5.56,24.68,6.34,13.0,60,1.043,75.0,2.5,Specific Gravity,All Grain,0.75,20.0,,,,True
36632,THE CROSS PILSNER,/homebrew/recipe/view/489603/the-cross-pilsner,81,20.0,1.05,1.011,5.02,50.1,4.57,26.5,60,1.037,70.0,,Specific Gravity,BIAB,0.75,15.0,,,,True
36738,Valley View Pils,/homebrew/recipe/view/263470/valley-view-pils,31,41.64,1.06,1.016,5.81,12.31,4.32,47.32,60,1.053,75.0,1.5,Specific Gravity,All Grain,2.0,10.0,,,,True
36753,Urquell Clone,/homebrew/recipe/view/427854/urquell-clone,81,21.0,1.0490000000000002,1.012,4.88,40.05,3.3,28.5,60,1.036,65.0,,Specific Gravity,BIAB,,11.0,,,,True
36871,Pilsner,/homebrew/recipe/view/261409/pilsner,40,21.0,1.048,1.008,5.24,40.78,4.46,28.5,90,1.036,75.0,3.0,Specific Gravity,All Grain,,10.0,,,,True
36919,Lea Pils,/homebrew/recipe/view/410716/lea-pils,81,55.0,1.0590000000000002,1.01,6.49,24.03,10.88,51.5,90,1.063,75.0,4.0,Specific Gravity,All Grain,,13.0,,,74847.0,True
36934,Tempe Closet Pils,/homebrew/recipe/view/378488/tempe-closet-pils,80,20.82,11.9987,2.90745,4.86,39.01,3.1,26.5,90,9.5,70.0,1.25,Plato,All Grain,1.5,10.0,,,60987.0,True
36948,Tysk pils fra Bakke Brygg,/homebrew/recipe/view/410772/tysk-pils-fra-bakke-brygg,81,25.0,1.045,1.0070000000000001,5.04,39.78,3.04,30.0,90,1.038,60.0,,Specific Gravity,All Grain,,10.0,,,,True
37003,IPA -Cascades,/homebrew/recipe/view/303056/ipa-cascades,111,23.0,1.05,1.012,4.91,36.23,3.65,28.5,70,1.04,70.0,3.0,Specific Gravity,All Grain,,22.0,,,,True
37411,Dark Forest Black IPA,/homebrew/recipe/view/373521/dark-forest-black-ipa,111,18.93,1.0590000000000002,1.013,6.05,63.84,29.98,22.71,60,1.0490000000000002,70.0,2.0,Specific Gravity,All Grain,1.0,20.0,,,55794.0,True
37436,Sweet Pot(ale)to,/homebrew/recipe/view/411695/sweet-pot-ale-to,111,21.0,1.052,1.013,5.05,0.0,12.93,28.5,60,1.038,60.0,3.0,Specific Gravity,All Grain,,18.0,,,,True
37457,#50,/homebrew/recipe/view/330833/-50,81,20.82,1.0490000000000002,1.011,4.98,35.4,3.1,28.39,60,1.036,71.0,1.0,Specific Gravity,All Grain,2.0,11.67,,,,True
37593,Hot Saison 1,/homebrew/recipe/view/322055/hot-saison-1,111,9.46,1.0590000000000002,1.018,5.4,27.42,8.39,9.46,60,1.0590000000000002,35.0,,Specific Gravity,extract,,22.22,,,,True
37667,86 - Pilsner,/homebrew/recipe/view/502643/86-pilsner,81,17.0,1.047,1.008,5.03,34.93,3.89,21.0,60,1.038,70.0,3.0,Specific Gravity,All Grain,,12.0,,,,True
37691,Subtext,/homebrew/recipe/view/328852/subtext,111,24.61,1.046,1.0090000000000001,4.84,24.37,3.05,30.28,90,1.037,80.0,,Specific Gravity,All Grain,1.0,16.67,,,5385.0,True
37780,Hoppy Pils,/homebrew/recipe/view/108860/hoppy-pils,81,18.93,1.061,1.0090000000000001,6.72,51.71,4.24,30.28,90,1.038,70.0,1.5,Specific Gravity,All Grain,1.5,12.78,,,23941.0,True
37829,Pilsener Urqqi,/homebrew/recipe/view/450436/pilsener-urqqi,31,15.0,1.054,1.011,5.62,39.46,4.29,21.0,60,1.038,67.0,2.5,Specific Gravity,All Grain,,10.0,,,52311.0,True
37849,Marius Pils humle rest,/homebrew/recipe/view/437414/marius-pils-humle-rest,81,25.0,1.05,1.0070000000000001,5.57,29.02,5.42,31.0,90,1.04,75.0,3.0,Specific Gravity,All Grain,1.5,9.0,,,59902.0,True
37935,Cardy-Chardy Party,/homebrew/recipe/view/371240/cardy-chardy-party,111,7.57,1.117,1.023,12.23,0.0,5.17,9.46,60,1.093,75.0,,Specific Gravity,extract,,22.22,,,40387.0,True
37977,90 mi super-dry,/homebrew/recipe/view/462418/90-mi-super-dry,81,44.0,1.046,1.008,5.02,41.37,2.78,55.0,60,1.037,75.0,4.0,Specific Gravity,All Grain,,16.0,,,42219.0,True
37986,Striding Huntsman Pils,/homebrew/recipe/view/483424/striding-huntsman-pils,80,19.87,1.046,1.008,4.94,33.32,4.48,28.96,90,1.032,75.0,1.45,Specific Gravity,All Grain,,15.56,,,,True
38011,Gotta Have Ma Pils! II,/homebrew/recipe/view/254345/gotta-have-ma-pils-ii,31,41.64,1.052,1.011,5.36,37.11,3.1,49.21,90,1.044,75.0,1.6,Specific Gravity,All Grain,1.5,10.0,,,,True
38037,Pl33z,/homebrew/recipe/view/411049/pl33z,81,10.0,1.038,1.0090000000000001,3.81,32.69,4.63,12.0,60,1.031,70.0,,Specific Gravity,BIAB,,14.0,,,35519.0,True
38131,Granola Raisin Red Ale,/homebrew/recipe/view/416815/granola-raisin-red-ale,111,20.82,1.074,1.0190000000000001,7.2,40.5,19.83,28.39,60,1.054,75.0,1.25,Specific Gravity,All Grain,0.5,21.11,,,40683.0,True
38185,American Golden Lite #2,/homebrew/recipe/view/380802/american-golden-lite-2,40,20.82,1.055,1.013,5.49,9.31,2.73,11.36,30,1.036,35.0,,Specific Gravity,Partial Mash,0.35,21.11,dextrose,6 0z,,True
38279,Bakke Brygg Tsjekkisk Pilsner 25 l,/homebrew/recipe/view/353040/bakke-brygg-tsjekkisk-pilsner-25-l,31,25.0,1.055,1.014,5.35,38.82,3.65,28.0,90,1.0490000000000002,75.0,,Specific Gravity,All Grain,0.5,12.0,Sukkerlake,6 g sukker/l,,True
38297,Kölsch 4   1/16/2015,/homebrew/recipe/view/204844/Kölsch-4-1-16-2015,111,23.66,1.05,1.015,4.58,20.23,2.63,28.39,60,1.041,92.0,,Specific Gravity,All Grain,1.0,16.67,,,,True
38338,Adambier,/homebrew/recipe/view/308598/adambier,111,41.64,1.072,1.021,6.74,28.46,8.07,51.82,75,1.058,85.0,1.3,Specific Gravity,All Grain,1.25,18.33,,,,True
38346,Russian Imperial Stout,/homebrew/recipe/view/422529/russian-imperial-stout,111,20.82,1.11,1.026,11.13,159.44,40.0,28.39,60,1.081,55.0,,Specific Gravity,All Grain,,19.44,,,51433.0,True
38449,Hutte Haben,/homebrew/recipe/view/373772/hutte-haben,80,20.82,1.057,1.015,5.56,23.92,3.31,28.39,90,1.042,75.0,1.25,Specific Gravity,All Grain,1.5,10.0,,,40683.0,True
38472,Awesome Recipe,/homebrew/recipe/view/387373/awesome-recipe,40,31.0,11.1984,1.7142099999999998,5.03,54.29,2.7,32.81,65,0.0,80.0,3.0,Plato,All Grain,1.5,15.0,,,,True
38499,Lager SMaSH (228),/homebrew/recipe/view/510032/lager-smash-228-,40,23.0,1.046,1.01,4.7,26.49,3.27,28.0,90,1.038,70.0,,Specific Gravity,All Grain,1.5,12.0,,,96119.0,True
38516,SMASH,/homebrew/recipe/view/293989/smash,111,20.82,1.048,1.01,5.05,28.27,5.57,28.39,60,1.035,70.0,1.5,Specific Gravity,All Grain,0.35,12.78,,,,True
38599,Mikkeller Tjekket Pilsner Clone,/homebrew/recipe/view/452054/mikkeller-tjekket-pilsner-clone,31,26.0,1.051,1.012,5.11,38.48,4.04,30.0,60,1.044,74.0,3.1,Specific Gravity,All Grain,0.5,12.0,Force,,,True
38622,New New American Pilsner,/homebrew/recipe/view/451573/new-new-american-pilsner,81,18.93,1.048,1.0090000000000001,5.09,36.93,3.08,22.71,60,1.04,70.0,1.5,Specific Gravity,All Grain,,18.33,,,,True
38762,Unemmastone Ale,/homebrew/recipe/view/466660/unemmastone-ale,111,22.0,1.043,1.0070000000000001,4.7,31.69,6.31,27.0,60,1.035,70.0,3.0,Specific Gravity,All Grain,1.25,17.5,,,,True
38819,Special Amber 1  4/11/15,/homebrew/recipe/view/215871/special-amber-1-4-11-15,111,21.77,1.058,1.018,5.22,26.72,10.24,28.39,60,1.044,91.0,,Specific Gravity,All Grain,1.0,12.78,,,,True
38837,Open all hours #2,/homebrew/recipe/view/411988/open-all-hours-2,111,41.0,1.041,1.008,4.28,33.68,6.0,52.0,75,1.032,72.5,3.0,Specific Gravity,All Grain,,20.0,,,42219.0,True
38882,Pilsner Gahr Ed,/homebrew/recipe/view/445588/pilsner-gahr-ed,81,20.0,1.04,1.006,4.43,30.26,4.12,32.0,120,1.025,53.0,3.0,Specific Gravity,All Grain,0.5,8.5,,,,True
38907,Bitburger Pilsner,/homebrew/recipe/view/472764/bitburger-pilsner,80,13.25,1.0490000000000002,1.01,5.14,35.59,3.73,17.03,60,1.038,77.0,,Specific Gravity,BIAB,2.0,8.33,,,,True
39024,German Pils,/homebrew/recipe/view/343390/german-pils,80,20.82,1.054,1.01,5.74,34.23,3.31,28.39,60,1.04,71.0,1.5,Specific Gravity,All Grain,2.0,10.0,,,,True
39060,Cheers to Defalcos!,/homebrew/recipe/view/445068/cheers-to-defalcos-,80,18.93,1.048,1.0090000000000001,5.05,27.99,3.08,7.57,60,1.12,70.0,1.5,Specific Gravity,All Grain,1.5,11.11,,,,True
39108,Popping pils,/homebrew/recipe/view/274127/popping-pils,81,25.0,1.053,1.013,5.32,45.04,3.32,32.0,90,1.042,70.0,,Specific Gravity,BIAB,,10.0,,,,True
39120,Drew Brew,/homebrew/recipe/view/252889/drew-brew,31,18.93,1.05,1.012,4.99,37.98,4.37,26.5,60,1.036,78.0,2.35,Specific Gravity,All Grain,1.5,10.0,,,,True
39331,Fat earl clone - Lervig,/homebrew/recipe/view/540154/fat-earl-clone-lervig,81,29.5,1.051,1.012,5.12,27.0,4.88,35.0,90,1.043,84.0,4.0,Specific Gravity,All Grain,,11.0,,,,True
39345,IJC Pilsner,/homebrew/recipe/view/426508/ijc-pilsner,80,19.0,1.05,1.008,5.59,51.6,3.53,29.5,90,1.032,70.0,3.2,Specific Gravity,All Grain,0.75,8.0,,,,True
39371,Käyttö Pilsneri,/homebrew/recipe/view/449323/,31,25.0,1.055,1.011,5.8,43.16,4.04,29.0,90,1.047,95.0,,Specific Gravity,BIAB,1.5,12.0,Force carb,10 days,63854.0,True
39434,Off-Chops Bohemian Pilsner,/homebrew/recipe/view/457346/off-chops-bohemian-pilsner,31,23.0,1.055,1.01,5.87,5.32,4.36,25.0,60,1.05,75.0,,Specific Gravity,All Grain,,14.0,,,70374.0,True
